AVGDPD0_EVER;CNTGOODPOS;CNTUNIQUEPHONES;FIRSTADATENOTRD;CNTUNSUCCESSFULWEEKS24M;INSTALMENTCNTPAIDINTIME;AVGDPD0_36M;NUMINSTTOPAYGR;TEXTLASTRISKPRODCOMBINATION;PARTEPCOUNT;AVGDPD0_12M;CODEPAIDOFFAFTERDPD;NUMREJECTS9M;LASTFULLEPDATE
;0;0;780;0;12;0;0;0.023198651;;0;0;0;401
;1;0;1947;4;28;;0;0.023198651;;;0;4;1404
;0;0;533;17;8;0;0;0.023198651;;0;0;9;280
;0;1;341;14;21;0;8;0.023198651;;0;0;70;27
;;;4305;0;9;;0;0.031356486;;;;0;
;1;0;77;3;2;0;13;0.031356486;;0;0;5;
;0;0;59;1;1;0;11;0.023198651;;0;0;9;
;0;0;348;2;2;0;0;0.023198651;;0;0;2;285
;1;0;4745;0;2;;0;0.026860354;;;0;0;4684
;0;0;728;1;10;0;0;0.023198651;;;0;3;418
;0;1;242;3;7;0;5;0.023198651;1;0;0;3;
;0;0;3693;1;2;;0;0.031356486;;;0;2;
;;;1642;1;5;;0;0.031356486;;;;0;1444
;0;0;3520;0;12;;0;0.031356486;;;0;0;
;0;0;645;4;6;1;13;0.023198651;;1;0;1;
;0;0;1111;1;6;4.83333333333333;0;0.023198651;;0.333333333333333;0;1;
;0;0;3510;0;4;;0;0.031356486;;;0;0;3382
;0;1;228;2;6;0;17;0.023198651;;0;0;8;
;0;1;5410;0;31;0;0;0.023198651;;0;0;0;83
;0;0;67;1;2;0;22;0.023198651;;0;0;1;
;0;0;1401;0;6;;0;0.031356486;;;0;0;
;0;0;1119;3;12;0;0;0.031356486;;0;0;3;1009
;1;1;279;0;8;0;2;0.023198651;;0;0;0;
;0;0;239;8;5;0;19;0.023198651;;0;0;10;
;1;0;1822;19;25;0.0967741935483871;9;0.023198651;;0.222222222222222;0;9;671
0;6;1;3131;1;48;0;83;0.023198651;;0;0;1;1755
;0;1;448;2;13;0;17;0.031356486;;0;0;7;262
;0;0;259;1;7;0.375;4;0.031356486;;0.375;0;11;
;0;0;165;4;5;0;13;0.023198651;;0;0;2;
;1;0;373;16;22;0;18;0.023198651;;0;0;14;
0;2;0;1859;8;35;0;0;0.023198651;;0;0;6;1842
;5;1;565;0;1;0;0;0.023198651;;;0;0;542
;1;1;4225;0;68;0;0;0.023198651;;0;0;0;262
;;;2019;0;6;;0;0.023198651;;;;0;1250
0;0;1;3643;0;26;0;0;0.023198651;;0;0;0;33
;2;1;5578;0;24;;0;0.031356486;;;0;1;1162
;0;2;1760;1;4;;0;0.023198651;1;;0;1;1634
;0;0;134;0;3;0;9;0.023198651;;0;0;0;
0.06;2;1;4625;0;47;0.0476190476190476;4;0.023198651;4;0.0833333333333333;0;0;1578
;0;1;130;0;1;2;7;0.023198651;;2;0;1;
;0;0;375;0;11;0;13;0.023198651;;0;0;0;
0;1;1;1066;21;33;0;14;0.023198651;1;0;0;24;65
;1;0;1589;0;24;0;0;0.023198651;;;0;0;
;1;1;4108;0;24;0;0;0.023198651;;0;0;0;215
;0;1;3417;2;19;0;0;0.023198651;;0;0;2;
;0;0;2418;0;10;;0;0.031356486;;;0;0;1298
;3;0;125;10;3;0.4;19;0.023198651;;0.4;0;13;
;0;1;2782;7;47;0;8;0.023198651;;0;0;6;1349
;0;1;1437;0;4;0;14;0.023198651;;0;0;0;
;0;0;712;0;8;0.2;0;0.023198651;1;0;0;0;
;1;1;1212;7;33;0.0625;0;0.023198651;;0.285714285714286;0;5;
;0;1;561;0;23;0;7;0.023198651;;0;0;0;
;0;1;1001;0;26;0.107142857142857;2;0.023198651;;0;0;0;
;0;0;1486;2;6;;0;0.026860354;;;0;0;
;2;0;402;7;6;0;0;0.023198651;;0;0;6;56
;;;5001;0;6;;0;0.026860354;;;;0;
0.133333333333333;1;0;4591;0;14;0;11;0.023198651;;0;0;0;
1.80555555555556;2;1;3186;3;54;0.0344827586206897;12;0.031356486;1;0.0555555555555556;0;1;2828
;;;1584;0;9;;0;0.023198651;;;;0;1284
7.34782608695652;3;1;2181;22;12;0;44;0.023198651;1;0;0;17;124
;0;0;174;3;5;0;19;0.023198651;;0;0;5;
;1;0;307;4;5;0.333333333333333;0;0.023198651;;0.333333333333333;0;15;
;0;0;1402;1;9;;0;0.023198651;3;;0;0;1123
1.5;2;2;1858;3;40;0;53;0.023198651;1;0;0;3;1041
;0;1;4182;0;27;0;0;0.023198651;;;0;0;610
0.0652173913043478;1;1;900;2;43;0.0652173913043478;10;0.023198651;3;0;0;5;77
;;;3149;1;5;;0;0.026860354;;;;3;2998
;5;0;340;17;25;0;7;0.023198651;;0;0;14;
;0;0;118;1;3;0;9;0.031356486;1;0;0;2;
;0;0;1527;1;7;;0;0.023198651;;;0;1;1299
;0;0;404;2;12;0;12;0.023198651;1;0;0;2;
43.9;0;2;4088;0;70;0;32;0.023198651;5;0;0;0;
0;0;0;335;0;10;0;14;0.023198651;2;0;0;0;
;6;0;679;23;12;0;24;0.023198651;;0;0;13;
0.595238095238095;3;1;5596;1;104;0.0434782608695652;17;0.023198651;;0;0;1;1647
0;0;1;1758;4;18;0;2;0.023198651;1;0;0;3;
;0;0;920;0;1;12;0;0.026860354;;;0;0;
;0;0;3573;19;10;;0;0.023198651;;;0;7;3181
;1;0;1578;1;4;;0;0.023198651;;;0;0;
;2;0;4228;0;19;;0;0.023198651;1;;0;0;1392
;0;1;251;2;7;0;17;0.031356486;;0;0;2;
;0;1;3046;1;31;0;0;0.023198651;;;0;3;1229
;0;0;1423;0;15;0;0;0.023198651;;;0;0;773
;4;0;4171;2;64;1;0;0.023198651;1;;0;0;1016
;0;0;611;12;8;0.5;0;0.023198651;;0.2;0;34;
0.952380952380952;1;1;886;4;52;0.936507936507937;11;0.023198651;;0.676470588235294;0;4;
10.2222222222222;6;0;714;5;17;6.02380952380952;6;0.023198651;2;10.7777777777778;0;4;
;0;0;158;0;4;0;8;0.023198651;;0;0;0;
;0;0;2596;1;3;;0;0.031356486;1;;0;2;2489
;0;0;202;0;6;0;6;0.023198651;;0;0;0;
;;;5348;3;26;0.75;0;0.023198651;;;;0;2373
;8;2;2473;14;20;0.617647058823529;18;0.023198651;;1;0;14;2154
;1;1;3561;1;87;0;6;0.023198651;2;0;0;0;287
;3;1;1700;0;43;0;0;0.023198651;;;0;0;739
;;;4305;0;3;;0;0.031356486;;;;0;
;0;0;1049;8;7;10.625;0;0.023198651;;23;2;4;
;1;0;4876;1;13;0;0;0.023198651;;;0;0;1641
0.115942028985507;3;1;2685;0;66;0.0188679245283019;17;0.023198651;1;0.0333333333333333;0;0;
;;;5264;0;4;;0;0.026860354;;;;0;
;3;0;2449;5;41;5;0;0.023198651;;;0;5;
;0;1;2316;0;45;0.0689655172413793;0;0.020120724;;0;0;0;
0;0;1;1527;1;0;0;0;0.023198651;;0;0;1;
;0;1;140;1;4;0;6;0.023198651;;0;0;1;
;0;1;;0;0;;0;0.023198651;;;0;0;
;;;4804;1;42;;0;0.031356486;;;;0;3046
2.30061349693252;0;0;5624;3;83;5.28333333333333;0;0.020120724;;14.2;3;4;4091
;;;2564;0;11;;0;0.026860354;;;;0;2288
;2;1;713;5;10;0;0;0.023198651;1;;0;8;
;0;0;360;3;13;0;31;0.031356486;;0;0;4;
;1;1;2170;1;6;0;0;0.023198651;;;0;0;
;1;1;882;1;28;0.0277777777777778;8;0.023198651;;0.05;0;0;
;0;0;479;0;6;0;4;0.023198651;;0;0;1;
;0;0;207;0;6;0;4;0.023198651;1;0;0;1;
;;;4607;0;2;;0;0.031356486;;;;0;
;0;0;3394;2;10;;0;0.023198651;;;3;5;2941
;0;0;863;4;8;0.9;26;0.023198651;;0.9;0;13;
;2;1;5717;0;158;0.222222222222222;0;0.023198651;;0;0;0;5240
;2;1;1572;0;24;0;0;0.023198651;;;0;0;
;0;0;276;9;15;0;51;0.031356486;;0;0;9;
;1;0;2829;0;19;;0;0.026860354;;;0;0;2200
;0;1;1676;0;21;0;0;0.023198651;1;0;0;0;1391
;1;0;1001;0;7;0;0;0.023198651;;;0;0;783
6.02380952380952;7;0;715;6;17;6.02380952380952;6;0.023198651;2;10.7777777777778;0;6;
;0;1;618;1;5;0;0;0.023198651;;0;0;0;332
;2;1;1479;6;3;27.3333333333333;0;0.023198651;;;2;4;
;;;1000;0;10;3.08333333333333;0;0.023198651;3;;;0;
0.5;0;0;635;3;25;0;62;0.031356486;8;0;0;7;291
;0;0;468;4;23;0;6;0.031356486;1;0;0;8;4
0;5;0;608;5;11;0;30;0.023198651;4;0;0;2;453
;0;0;146;0;3;1.25;8;0.031356486;;1.25;0;0;
;0;0;854;6;38;0.205128205128205;0;0.023198651;1;0;0;4;137
0;4;1;671;15;23;0;20;0.023198651;6;0;0;9;260
;0;0;140;3;3;0.25;14;0.023198651;;0.25;0;0;
;0;0;822;0;9;0;0;0.023198651;;;0;0;518
;1;0;3274;9;12;0;0;0.023198651;2;0;0;6;126
;0;2;495;0;12;0;0;0.031356486;;0;0;0;
;2;0;1651;1;18;6.44444444444445;0;0.023198651;;3.88888888888889;2;1;145
;0;0;183;6;1;0.75;14;0.023198651;;0.75;0;30;
;0;0;67;0;2;0;10;0.023198651;;0;0;1;
;1;0;105;18;6;0;30;0.023198651;;0;0;80;
8;1;1;4135;0;10;0;4;0.023198651;;0;0;0;
;0;0;1205;3;10;0;0;0.023198651;1;;0;4;
;0;1;467;1;8;1.23076923076923;22;0.023198651;;1.45454545454545;0;1;139
;5;0;5716;1;15;0;0;0.023198651;;;0;3;717
;0;0;1671;0;14;;0;0.023198651;;;0;0;1542
0.210526315789474;7;1;1775;4;51;0.0851063829787234;61;0.023198651;;0.0888888888888889;0;2;
9.86274509803922;2;0;5325;6;94;13.7115384615385;0;0.026860354;;4.66666666666667;3;3;1279
;;;3627;3;16;;0;0.023198651;;;;0;
;3;2;5963;0;19;0;0;0.023198651;;;0;0;892
0.130434782608696;1;1;2950;13;42;0;23;0.031356486;;0;0;17;118
;0;0;1235;0;9;1;0;0.031356486;;;0;0;
;3;2;1107;4;8;0;2;0.023198651;;0;0;5;
0.101694915254237;2;1;3076;0;53;0.138888888888889;7;0.020120724;;0;0;0;2137
;0;0;234;2;6;1.85714285714286;3;0.031356486;;1.85714285714286;0;2;
;0;1;1158;0;36;0.135135135135135;0;0.023198651;;0;0;0;122
;0;0;719;1;11;0;0;0.023198651;;0;0;1;
;;;4369;0;0;;0;0.031356486;;;;0;
0;2;1;1153;1;51;0;5;0.023198651;;0;0;0;
;1;0;230;1;6;0;0;0.026860354;;0;0;1;
;0;0;5232;0;23;;0;0.031356486;;;0;0;2275
;0;0;577;22;35;0.447368421052632;25;0.031356486;;0.586206896551724;0;56;109
7.28571428571429;0;1;2971;0;58;2.8;14;0.023198651;1;0;2;0;682
;0;1;349;0;9;0.181818181818182;1;0.023198651;;0.181818181818182;0;0;
0;0;1;222;0;11;0;59;0.031356486;8;0;0;0;
;0;0;97;0;3;0;21;0.023198651;;0;0;0;
;0;0;2997;1;16;;0;0.023198651;;;0;0;
;1;0;3662;7;113;0;21;0.023198651;;0;0;3;28
;0;0;437;4;21;0;21;0.023198651;;0;0;5;
;0;0;4490;0;4;;0;0.031356486;;;0;0;
0;7;1;3407;25;97;0;47;0.026860354;2;0;0;20;266
12.5;0;0;1985;3;27;1.27777777777778;0;0.023198651;;1.91666666666667;0;0;27
;1;1;3654;4;100;0;11;0.023198651;2;0;0;3;2260
;;;2096;2;1;;0;0.026860354;;;;2;
;1;0;2218;0;10;;0;0.023198651;;;0;0;
;0;0;245;2;6;1.57142857142857;3;0.023198651;;1.57142857142857;0;3;
;2;0;4970;0;53;;0;0.026860354;;;0;0;
;1;1;270;3;8;0;4;0.023198651;;0;0;0;
;1;1;3361;0;37;0;2;0.023198651;1;0;0;0;1088
;1;0;1812;0;24;;0;0.023198651;;;0;0;
;0;0;2101;0;4;27.5;0;0.023198651;;;2;0;
;1;0;284;6;6;1.5;4;0.023198651;;1.5;0;42;
;1;0;54;0;1;0;11;0.023198651;;0;0;0;
;1;0;3359;1;36;3.35;0;0.026860354;;;0;0;
0.5;1;1;870;5;35;0;11;0.031356486;3;0;0;3;560
5.16666666666667;2;1;2557;3;11;4.33333333333333;0;0.023198651;;5.72727272727273;0;1;787
;0;0;318;3;16;0.478260869565217;26;0.023198651;;0.478260869565217;0;16;100
;3;0;4814;0;23;;0;0.023198651;;;0;0;3624
;0;0;826;1;11;0.25;0;0.026860354;;;0;0;
;1;1;561;0;11;2.17647058823529;7;0.023198651;;2.91666666666667;0;0;
;1;1;1018;0;5;0;0;0.023198651;;;0;0;863
0;4;0;473;9;26;0;22;0.023198651;;0;0;7;
0;9;1;5646;1;53;0;36;0.023198651;;0;0;1;1789
0.0975609756097561;0;1;1708;3;38;0;29;0.023198651;;0;0;0;
;;;3846;1;9;;0;0.031356486;;;;1;3556
0;2;1;2103;0;40;0;26;0.023198651;;0;0;0;891
0;1;0;4404;2;27;0;0;0.023198651;;0;0;1;815
0;0;0;1120;5;20;0;20;0.023198651;;0;0;25;262
;0;0;147;2;4;0;6;0.023198651;;0;0;2;
;0;0;291;0;5;0;0;0.023198651;2;0;0;0;136
;0;0;403;3;3;7.8;0;0.023198651;;7.8;2;4;
;0;0;2154;0;1;;0;0.031356486;;;0;0;2079
0;0;1;574;2;15;0;10;0.023198651;5;0;0;2;
;0;0;418;4;13;0;5;0.023198651;;0;0;8;
;2;0;625;7;6;1.5;0;0.031356486;;0;0;3;374
;0;0;2234;0;9;;0;0.031356486;;;0;0;1960
0;1;1;5380;0;12;0;7;0.023198651;;0;0;0;2120
;0;0;710;8;23;0;29;0.023198651;;0;0;6;
2.91304347826087;6;0;3610;15;61;0.0163934426229508;61;0.023198651;;0.0222222222222222;0;20;371
0;0;0;3876;1;4;0;0;0.023198651;;0;0;1;3755
;;;3874;0;10;;0;0.026860354;;;;0;3572
0;10;0;1156;21;29;0;10;0.023198651;2;0;0;20;233
;3;1;489;0;15;0;3;0.023198651;;0;0;0;
;0;0;1563;3;13;;0;0.031356486;;;0;1;1153
;0;0;1835;1;11;;0;0.023198651;;;0;1;
;0;0;138;1;3;0.75;8;0.031356486;;0.75;0;7;
0.5;0;1;309;5;9;0.235294117647059;3;0.023198651;;0.235294117647059;0;6;
1.98275862068966;1;1;1561;20;33;1.21739130434783;0;0.023198651;;1.81818181818182;0;8;223
;0;0;67;0;2;0;10;0.023198651;;0;0;1;
;1;1;5237;1;36;0;0;0.023198651;;;0;0;4237
;;;1468;1;7;6.25;0;0.026860354;;;;0;
;0;0;1232;7;21;0;0;0.026860354;;;0;15;511
;1;1;1227;0;13;0.363636363636364;0;0.023198651;1;;0;0;917
;;;4544;0;4;;0;0.031356486;;;;0;
0;0;1;840;0;22;0;12;0.023198651;1;0;0;1;
;;;4231;0;2;9.5;0;0.026860354;;;;0;
;0;1;4472;5;26;0;0;0.023198651;;;0;1;1583
0;0;1;753;11;25;0;63;0.023198651;6;0;0;18;604
;11;0;3375;9;106;0;35;0.023198651;1;0;0;8;32
0.307692307692308;3;0;2296;14;46;0.727272727272727;16;0.023198651;;0;0;30;
;0;0;3503;0;13;0;0;0.023198651;2;;0;0;938
;;;2815;1;6;;0;0.031356486;;;;2;2534
0;0;0;350;8;34;0;56;0.023198651;2;0;0;21;
;1;0;75;1;2;0;4;0.023198651;;0;0;1;
;;;4292;0;26;;0;0.026860354;;;;0;4018
;2;1;2030;0;14;0;0;0.023198651;;;0;0;
;0;0;62;1;1;0;11;0.023198651;;0;0;2;
;0;0;1158;0;10;0;0;0.031356486;;;0;0;
;0;0;363;11;17;0;7;0.023198651;;0;0;11;
;1;0;931;0;7;0;5;0.023198651;;0;0;0;
;1;2;3525;0;12;0;0;0.023198651;;0;0;0;66
;;;2505;1;4;;0;0.031356486;;;;0;2384
;0;0;1056;0;2;13.1;0;0.023198651;;;2;0;
0.452631578947368;5;1;3160;1;78;0.806451612903226;0;0.023198651;1;0;0;1;268
;0;0;2815;0;20;;0;0.023198651;;;0;0;2123
;0;0;1663;0;16;;0;0.023198651;;;0;0;1146
2;0;0;777;0;23;0.166666666666667;0;0.023198651;;0.333333333333333;0;0;
;0;0;5310;5;94;1.5;0;0.026860354;1;;0;2;1343
;0;2;1467;0;24;1.53333333333333;0;0.023198651;;0;0;0;278
;3;1;4229;0;12;0;22;0.023198651;;0;3;0;2515
;0;0;92;0;2;0;8;0.023198651;;0;0;0;
;0;1;371;4;11;0;13;0.031356486;;0;0;5;
;0;0;411;0;14;0;10;0.023198651;;0;0;0;
0;1;0;231;6;5;0;0;0.023198651;;0;0;6;73
21.8;0;1;4340;0;21;0.0666666666666667;9;0.023198651;8;0.0833333333333333;0;0;3896
;1;1;4614;3;96;0;12;0.023198651;;0;0;1;1103
;0;0;100;0;2;0.333333333333333;7;0.023198651;;0.333333333333333;0;0;
0;0;0;4925;0;11;0;0;0.023198651;;0;0;0;7
0;0;1;3414;3;21;0;0;0.023198651;;0;0;3;520
;0;0;332;0;15;0;14;0.023198651;2;0;0;0;135
;0;0;1027;0;18;0;0;0.031356486;;0;0;0;180
;2;0;5440;0;39;;0;0.031356486;;;0;0;4833
;0;0;238;6;5;0.285714285714286;5;0.023198651;;0.285714285714286;0;13;
;1;1;3151;1;31;;0;0.026860354;;;0;1;2940
10.3958333333333;0;1;4606;3;44;0.0277777777777778;3;0.023198651;2;0;0;5;1043
;0;0;234;2;6;1.85714285714286;3;0.031356486;;1.85714285714286;0;2;
;1;0;5324;1;15;;0;0.031356486;;;0;1;3990
;1;0;3443;0;10;;0;0.023198651;;;0;0;
;0;1;4866;0;105;0;0;0.023198651;2;;0;0;2913
;0;0;481;2;3;10.4;0;0.023198651;;15;1;15;324
;0;0;58;0;1;0;17;0.023198651;;0;0;0;
;0;0;3042;1;13;;0;0.031356486;;;1;1;2327
0;0;1;138;0;4;0;20;0.023198651;;0;0;0;
;0;0;2974;0;3;;0;0.026860354;;;0;0;
;;;1936;8;4;;0;0.023198651;;;;5;
;0;1;543;0;10;0;0;0.023198651;2;0;0;0;
;2;1;1134;0;29;0;0;0.023198651;1;0;0;0;237
;0;1;254;0;8;0;10;0.023198651;;0;0;0;
;4;0;2520;22;99;0;2;0.031356486;;0;0;21;309
;2;0;960;2;18;0;0;0.023198651;1;0;0;1;306
;1;0;1076;0;6;2.5;0;0.023198651;;;0;0;497
0;0;1;1601;4;16;0;17;0.023198651;1;0;0;2;1314
;1;0;137;14;5;5;32;0.023198651;;5;0;85;
;;;2292;0;1;;0;0.031356486;;;;0;2262
;1;1;853;1;15;0;0;0.023198651;1;0;0;1;383
;1;1;3443;12;16;8.29411764705882;0;0.023198651;1;;0;7;1953
;0;0;156;0;4;0;0;0.031356486;;0;0;0;32
;;;3368;0;2;;0;0.031356486;;;;0;
;0;0;1990;0;46;0;9;0.023198651;;0;0;0;1772
;1;0;1350;1;42;0.0857142857142857;0;0.023198651;6;0;0;0;353
;3;1;870;0;3;0;0;0.023198651;1;0;0;0;361
0.625;10;1;861;21;40;0.625;24;0.031356486;;0.5625;0;9;
;1;0;5704;0;11;;0;0.023198651;;;0;0;5610
;0;0;4515;0;15;;0;0.023198651;1;;0;0;1352
;0;0;561;10;29;0.28125;11;0.031356486;;0.36;0;25;395
0.5;4;1;768;13;49;0;39;0.023198651;;0;0;3;
;0;1;1579;1;36;0;0;0.031356486;;;0;1;
;0;0;2626;0;0;;0;0.031356486;;;0;0;
;1;1;4171;0;34;0.272727272727273;0;0.023198651;6;0;0;0;250
;1;1;3811;2;39;;0;0.031356486;;;0;1;1287
;3;0;3010;0;9;;0;0.026860354;;;0;0;
;14;0;739;48;18;0;0;0.023198651;1;0;0;12;334
;0;0;215;0;6;0;12;0.023198651;;0;0;0;
2.12121212121212;2;1;4522;6;80;0.0754716981132075;59;0.023198651;;0;0;4;3175
;1;0;443;2;11;0;7;0.023198651;1;0;0;0;
;0;1;4188;4;64;6.91666666666667;0;0.023198651;;9.2;0;3;1768
;0;0;448;0;3;1.33333333333333;0;0.031356486;;1.6;0;0;262
;0;0;963;7;7;10.75;0;0.023198651;;20.6666666666667;1;19;
0.107692307692308;2;1;661;0;62;0.107692307692308;37;0.023198651;1;0.137254901960784;0;0;
0;0;0;589;13;16;0;11;0.023198651;;0;0;28;85
;0;0;1010;3;3;21.55;0;0.023198651;;25;2;6;
;0;2;5704;0;47;;0;0.023198651;1;;0;0;2681
;3;0;1522;0;2;;0;0.026860354;;;0;0;1460
0;0;1;;4;0;0;0;0.023198651;;0;0;4;
;0;1;1140;0;13;0;0;0.023198651;1;0;0;0;111
;0;1;778;0;29;0;31;0.023198651;;0;0;0;
;0;0;2499;2;12;;0;0.031356486;;;0;1;
;1;1;1139;2;41;0.234042553191489;0;0.023198651;;0.333333333333333;0;0;422
;1;1;1267;0;11;0;0;0.023198651;1;;0;0;
;;;3048;0;21;;0;0.023198651;1;;;0;2587
;0;0;244;10;7;0;5;0.023198651;;0;0;10;
24.3;1;0;1332;5;64;3.58823529411765;28;0.023198651;;6.77777777777778;0;4;
;0;0;882;1;5;0;13;0.023198651;;0;0;1;
;1;0;1672;4;5;;0;0.026860354;;;0;2;1514
;0;1;107;3;3;0;33;0.031356486;;0;0;3;
2.66666666666667;7;1;1634;2;82;0.323943661971831;21;0.023198651;;0.2;0;1;
;1;0;127;0;5;0;11;0.031356486;;0;0;0;
;0;0;2064;0;5;;0;0.023198651;;;0;0;1914
0;0;1;901;0;40;0;8;0.023198651;;0;0;0;
;1;0;1462;0;24;0;0;0.023198651;;;0;0;
6.88888888888889;0;0;1828;4;38;2.66666666666667;3;0.023198651;1;2.75;0;0;1304
;2;1;58;1;1;0;23;0.023198651;;0;0;1;
;0;0;490;9;23;0;1;0.023198651;;0;0;8;
;;;1332;0;4;7.42857142857143;0;0.023198651;;;;0;
0.333333333333333;0;1;1246;1;17;0;0;0.023198651;;0;0;1;993
1.08695652173913;1;1;2459;0;20;0;11;0.023198651;1;0;0;0;
;;;4023;0;16;;0;0.026860354;;;;0;
0;0;0;80;4;2;0;10;0.023198651;;0;0;4;
;2;0;2639;0;24;;0;0.023198651;;;0;0;
;0;0;3241;0;6;;18;0.023198651;;;0;0;
;0;0;170;5;5;0;7;0.031356486;;0;0;10;
3.76923076923077;0;1;1071;1;9;3.76923076923077;3;0.023198651;;6.85714285714286;0;1;
;0;0;128;16;3;0;21;0.023198651;;0;0;8;
;1;1;1869;3;2;;0;0.023198651;;;0;1;
;0;0;394;11;12;0;0;0.023198651;1;0;0;15;
;0;0;774;2;10;0;0;0.023198651;2;;0;0;
;0;1;389;1;11;0;7;0.023198651;;0;0;1;
1.63265306122449;0;1;5235;7;70;0.642857142857143;30;0.023198651;1;0.166666666666667;0;8;199
;0;0;3242;19;89;3.72368421052632;26;0.031356486;;9.85714285714286;2;9;47
;3;1;2260;1;47;0;0;0.031356486;;0;0;2;85
11;1;1;3405;0;37;0;43;0.023198651;;0;0;0;36
;0;0;270;2;1;9.5;4;0.023198651;;9.5;0;3;
;6;0;953;2;23;1.82352941176471;2;0.031356486;;2.52941176470588;0;0;
0.0686274509803922;3;0;2176;22;84;0.0240963855421687;48;0.031356486;;0.0444444444444444;0;20;106
;0;0;127;7;3;1.25;6;0.023198651;;1.25;0;7;
;;;1941;0;4;;0;0.031356486;;;;0;
;0;0;107;1;;0;7;;;0;0;4;
7.66666666666667;0;0;1667;0;43;1.17647058823529;0;0.023198651;;2;0;0;
;0;0;4806;0;20;;0;0.023198651;;;0;0;2204
105.8;0;0;5201;1;13;0;27;0.023198651;;0;1;0;
0.5;1;0;3060;3;9;0.5;58;0.023198651;;0.5;0;1;
;0;0;392;5;6;6.27272727272727;0;0.023198651;;6.27272727272727;0;3;178
;0;0;363;20;15;0;19;0.023198651;;0;0;134;
;1;0;1534;11;28;0.0416666666666667;0;0.031356486;;;0;10;
1;2;1;2842;0;21;0.333333333333333;0;0.023198651;;0.5;0;0;1027
;1;1;681;2;9;0;0;0.023198651;1;;0;2;384
;0;0;626;1;7;1.2;0;0.023198651;;0;0;1;
0.714285714285714;0;2;4091;0;96;0.0285714285714286;6;0.023198651;;0.0434782608695652;0;1;3298
4.2;0;0;4407;1;24;0.5;2;0.023198651;;0.5;0;1;4054
;0;0;1432;0;12;0;0;0.023198651;1;0;0;0;
;;;3413;0;6;;0;0.026860354;;;;0;
;1;0;4810;1;25;0.722222222222222;0;0.023198651;;;0;0;4687
;2;0;4390;6;14;0;0;0.023198651;;0;0;5;3383
80.8333333333333;0;1;3834;10;73;0;44;0.023198651;3;0;0;11;
;;;643;2;7;0.3;0;0.023198651;;0.75;;0;
1.5;1;1;1219;3;44;0.333333333333333;10;0.023198651;;0;0;0;
;0;0;247;1;7;0;11;0.023198651;;0;0;0;
;0;0;58;8;1;0;9;0.023198651;;0;0;2;
;0;0;1169;8;12;0;0;0.031356486;2;;0;7;
;0;0;3587;0;7;;0;0.023198651;;;0;0;3376
;0;1;1199;3;10;0;0;0.023198651;;;0;3;
;0;0;3634;0;4;;0;0.031356486;;;0;0;3513
;1;0;4526;0;0;;0;0.026860354;;;0;0;
0;0;1;4699;1;74;0;16;0.023198651;1;0;0;8;1598
;1;1;1975;1;42;0.05;0;0.031356486;;0;0;0;485
;1;0;5616;0;7;;0;0.023198651;;;0;0;
;4;1;2441;0;65;0;2;0.023198651;;0;0;1;202
14.0909090909091;0;0;598;8;16;5.86666666666667;6;0.031356486;;3.52941176470588;2;15;
;0;0;2989;1;50;0;0;0.026860354;;;0;1;1089
;8;0;516;7;40;0.0476190476190476;70;0.023198651;;0.0540540540540541;0;12;
0;0;0;863;5;90;0;54;0.023198651;4;0;0;2;
;0;1;92;2;2;0;10;0.023198651;;0;0;1;
0;0;0;796;1;24;0;0;0.023198651;;0;0;1;
0;0;1;1313;0;95;0;81;0.023198651;;0;0;3;1065
;0;0;646;8;5;2.1;0;0.023198651;;0;0;3;
;0;0;1259;0;10;1.88888888888889;0;0.031356486;;;0;0;
0.535714285714286;1;1;1906;7;49;0.0256410256410256;29;0.023198651;2;0;0;8;222
;1;0;2965;0;18;;0;0.031356486;;;0;0;2208
;0;0;471;9;5;3.84615384615385;9;0.023198651;;4.54545454545455;0;12;
;1;1;1394;0;11;0;0;0.031356486;;0;0;0;281
;0;0;92;0;2;0;10;0.023198651;;0;0;0;
;;;2760;0;7;;0;0.031356486;;;;0;2395
;;;522;5;16;0;0;0.023198651;4;0;;3;283
;1;0;1840;2;24;3.26666666666667;0;0.023198651;;0;0;1;328
;0;0;2927;0;34;;0;0.031356486;;;0;0;
;0;0;1365;3;22;0;0;0.023198651;;;0;1;682
0;1;1;466;1;18;0;29;0.023198651;9;0;0;2;
5.44444444444445;0;0;1088;0;10;3.05;4;0.023198651;;4.5;0;0;
;4;0;2289;19;84;;0;0.023198651;;;0;5;1479
;0;1;2738;0;8;0;0;0.023198651;;;0;0;580
0;2;1;3532;1;55;0;5;0.023198651;;0;0;0;782
;;;522;5;16;0;0;0.023198651;4;0;;3;283
0;0;1;539;2;21;0;37;0.023198651;15;0;0;4;198
0;3;1;1427;1;35;0;20;0.023198651;;0;0;1;638
;1;0;775;0;4;0;0;0.026860354;1;;0;0;651
0.428571428571429;1;1;3174;0;62;0.0810810810810811;32;0.031356486;4;0;0;0;1486
;0;0;1147;12;59;0.0563380281690141;33;0.023198651;;0;0;8;
;0;0;701;0;6;3.9;0;0.023198651;;1;0;0;
;1;0;3714;1;53;0.823529411764706;0;0.020120724;;;0;0;608
;0;0;215;0;6;0;6;0.023198651;;0;0;0;
;;;2761;2;4;;0;0.031356486;;;;0;
;1;1;3135;9;52;0;0;0.031356486;1;0;0;7;336
0;13;1;882;34;13;0;44;0.031356486;;0;0;39;582
