AVGDPD0_EVER;CNTGOODPOS;CNTUNIQUEPHONES;FIRSTADATENOTRD;CNTUNSUCCESSFULWEEKS24M;INSTALMENTCNTPAIDINTIME;AVGDPD0_36M;NUMINSTTOPAYGR;TEXTLASTRISKPRODCOMBINATION;PARTEPCOUNT;AVGDPD0_12M;CODEPAIDOFFAFTERDPD;NUMREJECTS9M;LASTFULLEPDATE
;1;0;4044;4;17;;0;0.031356486;;;0;3;
1.982758621;1;1;1561;20;33;1.217391304;0;0.023198651;;1.818181818;0;8;
;0;1;921;0;24;0;0;0.023198651;;0;0;0;
;0;0;2675;5;5;;0;0.031356486;;;0;3;
;2;0;4644;0;34;0.875;7;0.023198651;;0.875;0;0;
;1;1;5237;1;36;0;0;0.023198651;;;0;0;
;1;1;1108;7;15;2.9375;0;0.020120724;;;1;4;
;1;0;128;9;5;0;17;0.023198651;1;0;0;34;
0.433333333;0;1;2782;1;28;0;28;0.023198651;;0;0;2;
;0;0;1232;7;21;0;0;0.026860354;;;0;15;
;0;1;1308;3;23;0.444444444;0;0.031356486;;0;0;2;
;0;0;479;0;6;0;4;0.023198651;;0;0;1;
;;;4231;0;2;9.5;0;0.026860354;;;;0;
0;0;1;2160;2;13;0;15;0.031356486;1;0;0;1;
5.133333333;0;0;610;20;16;5.2;32;0.023198651;2;6.782608696;0;17;
;0;0;5159;0;17;;0;0.031356486;;;0;0;
;0;0;4479;0;6;;0;0.031356486;;;0;0;
;0;0;4056;0;11;;0;0.031356486;;;0;0;
;1;0;566;1;14;0;4;0.023198651;;0;0;0;
;0;0;126;0;3;0;9;0.023198651;;0;0;0;
;0;0;2209;1;7;39.2;13;0.031356486;1;12.66666667;2;3;
;2;0;4390;6;14;0;0;0.023198651;;0;0;5;
8.333333333;1;0;1392;4;23;3.576923077;14;0.023198651;;0.7;1;1;
;3;1;5712;7;47;0;0;0.023198651;10;0;0;5;
;1;0;75;1;2;0;4;0.023198651;;0;0;1;
;;;643;2;7;0.3;0;0.023198651;;0.75;;0;
;0;0;;1;0;;0;0.023198651;;;0;4;
;0;0;50;2;1;0;23;0.023198651;;0;0;2;
0;1;1;740;3;2;0;0;0.023198651;;0;0;2;
;0;0;430;2;19;0;5;0.031356486;;0;0;8;
;0;0;58;8;1;0;9;0.023198651;;0;0;2;
;0;1;368;8;12;0;12;0.023198651;;0;0;11;
;1;2;3525;0;12;0;0;0.023198651;;0;0;0;
;0;0;770;0;4;9.375;0;0.023198651;1;;0;0;
;1;0;2423;0;11;;0;0.023198651;1;;0;0;
;0;0;320;0;6;0;0;0.031356486;;0;0;0;
0;3;0;786;0;57;0;27;0.023198651;;0;0;0;
;;;2505;1;4;;0;0.031356486;;;;0;
;0;0;3746;0;4;;0;0.023198651;;;2;0;
;1;0;3274;9;12;0;0;0.023198651;2;0;0;6;
;1;0;2794;2;12;;0;0.023198651;;;0;0;
;1;0;4526;0;0;;0;0.026860354;;;0;0;
;0;1;5478;0;9;0;0;0.023198651;3;;0;0;
;0;0;3520;0;12;;0;0.031356486;;;0;0;
0;0;1;2160;2;13;0;15;0.031356486;1;0;0;1;
;3;0;963;6;2;0;0;0.023198651;;;0;1;
;;;3418;1;11;;0;0.026860354;;;;0;
;1;1;1707;0;6;0;6;0.023198651;;0;0;0;
;1;0;105;18;6;0;30;0.023198651;;0;0;80;
;0;0;1205;3;10;0;0;0.023198651;1;;0;4;
;0;2;1467;0;24;1.533333333;0;0.023198651;;0;0;0;
0;0;0;1370;3;56;0;4;0.031356486;;0;0;3;
;2;0;532;18;16;0;20;0.023198651;;0;0;20;
;5;0;5716;1;15;0;0;0.023198651;;;0;3;
0.770833333;0;0;1647;14;44;1.028571429;24;0.020120724;2;2.909090909;0;7;
0.210526316;7;1;1775;4;51;0.085106383;61;0.023198651;;0.088888889;0;2;
;0;0;1401;0;6;;0;0.031356486;;;0;0;
9.862745098;2;0;5325;6;94;13.71153846;0;0.026860354;;4.666666667;3;3;
0;0;1;1212;2;11;0;21;0.023198651;;0;0;4;
5.428571429;2;1;2774;12;59;0.076923077;0;0.023198651;3;0.2;0;15;
21.8;0;1;4340;0;21;0.066666667;9;0.023198651;8;0.083333333;0;0;
;1;1;4614;3;96;0;12;0.023198651;;0;0;1;
0.457142857;1;1;1254;18;55;0.492063492;15;0.023198651;;0.35;0;14;
;;;4303;1;5;;0;0.026860354;;;;0;
;1;0;1840;2;24;3.266666667;0;0.023198651;;0;0;1;
;1;0;663;9;8;0.333333333;0;0.023198651;;0;0;5;
;0;0;234;2;6;1.857142857;3;0.031356486;;1.857142857;0;2;
;0;0;1365;3;22;0;0;0.023198651;;;0;1;
;1;1;2068;0;13;0;0;0.023198651;;;0;0;
;0;0;332;0;15;0;14;0.023198651;2;0;0;0;
;;;567;0;6;7.230769231;0;0.031356486;;5.666666667;;0;
;0;1;1097;1;6;0;0;0.023198651;;;0;1;
;;;3113;3;66;0;0;0.023198651;;;;0;
0;0;1;3643;0;26;0;0;0.023198651;;0;0;0;
4.804123711;0;1;1349;2;5;5;0;0.031356486;;12.66666667;0;0;
;0;1;206;0;1;0;0;0.023198651;;0;0;0;
;0;0;234;2;6;1.857142857;3;0.031356486;;1.857142857;0;2;
;1;0;5324;1;15;;0;0.031356486;;;0;1;
;0;0;215;0;6;0;6;0.023198651;;0;0;0;
;0;1;774;5;22;0;0;0.023198651;8;0;0;0;
;0;0;2974;0;3;;0;0.026860354;;;0;0;
;0;0;3032;2;8;;0;0.023198651;;;0;3;
;2;0;960;2;18;0;0;0.023198651;1;0;0;1;
;0;1;300;0;9;0;1;0.023198651;;0;0;0;
;1;0;1076;0;6;2.5;0;0.023198651;;;0;0;
0;5;1;2399;3;40;0;18;0.023198651;;0;0;2;
;1;0;137;14;5;5;32;0.023198651;;5;0;85;
;0;0;375;0;11;0;13;0.023198651;;0;0;0;
;;;4745;0;2;;0;0.031356486;;;;0;
;;;5311;0;10;;0;0.026860354;4;;;0;
;0;0;;0;0;;0;0.023198651;;;0;0;
3.028571429;1;1;3737;3;20;0;7;0.023198651;1;0;0;1;
;0;0;97;0;3;0;21;0.023198651;;0;0;0;
4.2;0;1;1222;4;23;0.84;0;0.023198651;;0;0;3;
;0;0;1990;0;46;0;9;0.023198651;;0;0;0;
1;4;1;5367;2;117;0;7;0.031356486;;0;0;0;
0.5;0;1;777;2;22;0.083333333;0;0.026860354;;0.166666667;0;0;
;1;1;1212;7;33;0.0625;0;0.023198651;;0.285714286;0;5;
;1;0;2218;0;10;;0;0.023198651;;;0;0;
;0;0;4702;0;9;;0;0.026860354;;;0;0;
;0;1;577;0;16;0;0;0.023198651;1;0;0;0;
;;;3683;0;11;;0;0.023198651;;;;0;
7.347826087;3;1;2181;22;12;0;44;0.023198651;1;0;0;17;
;;;1822;0;8;;0;0.023198651;;;;0;
;1;0;5548;0;42;;0;0.023198651;4;;0;0;
;1;0;307;4;5;0.333333333;0;0.023198651;;0.333333333;0;15;
;0;2;5704;0;47;;0;0.023198651;1;;0;0;
;3;0;1522;0;2;;0;0.026860354;;;0;0;
0;0;1;;4;0;0;0;0.023198651;;0;0;4;
;1;1;1267;0;11;0;0;0.023198651;1;;0;0;
;0;0;1864;0;13;;0;0.023198651;;;0;0;
;1;1;3638;0;13;;0;0.023198651;;;0;0;
;;;4582;0;5;;0;0.031356486;;;;0;
;;;3558;5;22;;0;0.031356486;;;;0;
;5;1;5345;0;71;0;0;0.026860354;1;;0;0;
6.333333333;1;0;848;8;24;0.72;77;0.023198651;2;0;0;6;
;0;0;;3;0;0;0;0.023198651;;0;0;1;
0;1;0;1324;12;69;0;19;0.020120724;;0;0;9;
;1;1;1220;0;36;0.029411765;0;0.023198651;;0;0;1;
;0;0;854;2;16;0;0;0.023198651;1;0;0;2;
;0;0;176;6;5;0;7;0.023198651;;0;0;9;
;0;1;107;3;3;0;33;0.031356486;;0;0;3;
;3;1;3268;0;79;;0;0.031356486;;;0;0;
;0;0;147;2;4;0;6;0.023198651;;0;0;2;
0.5;1;0;1463;9;13;0;22;0.023198651;;0;0;31;
;0;0;2064;0;5;;0;0.023198651;;;0;0;
;0;0;403;3;3;7.8;0;0.023198651;;7.8;2;4;
;3;0;5732;0;5;;0;0.026860354;;;0;0;
;1;1;1336;2;22;0;0;0.023198651;;;0;0;
;0;0;644;2;15;0.1875;0;0.023198651;6;0;0;0;
;0;0;2030;1;8;;0;0.026860354;;;3;1;
2;0;1;2877;0;10;0.5;2;0.023198651;;0.5;0;0;
17.33333333;1;2;974;20;13;9.153846154;5;0.023198651;;0;2;9;
;1;1;1652;5;49;0.636363636;0;0.023198651;;0;0;1;
;1;0;2954;0;3;;0;0.023198651;;;0;0;
;0;0;130;0;3;0;7;0.023198651;;0;0;0;
;0;0;170;5;5;0;7;0.031356486;;0;0;10;
;0;0;123;11;6;0;14;0.023198651;;0;0;4;
;0;0;611;12;8;0.5;0;0.023198651;;0.2;0;34;
;0;0;2176;17;36;3;0;0.023198651;;4.285714286;0;9;
0.036363636;0;0;2261;39;34;0;4;0.023198651;1;0;0;34;
0.952380952;1;1;886;4;52;0.936507937;11;0.023198651;;0.676470588;0;4;
;0;0;202;0;6;0;6;0.023198651;;0;0;0;
0;1;1;5380;0;12;0;7;0.023198651;;0;0;0;
2.333333333;0;1;3802;9;28;0;68;0.023198651;1;0;0;8;
;1;0;4022;17;35;0.358974359;27;0.023198651;1;0.333333333;0;21;
;0;0;4555;1;2;;0;0.031356486;;;1;0;
11;1;1;3405;0;37;0;43;0.023198651;;0;0;0;
;0;0;427;1;12;0;24;0.023198651;;0;0;2;
;1;0;4362;1;13;;0;0.023198651;;;2;0;
;0;0;3333;0;12;;0;0.026860354;;;0;0;
2;1;0;2425;16;30;0;0;0.023198651;;0;0;16;
;0;0;406;8;11;0.916666667;0;0.023198651;;0.916666667;0;16;
;0;0;107;1;;0;7;;;0;0;4;
;0;0;360;3;13;0;31;0.031356486;;0;0;4;
;0;0;877;7;13;0.142857143;0;0.023198651;3;;0;5;
;0;0;67;0;2;0;10;0.023198651;;0;0;1;
0;1;1;1394;2;70;0;12;0.031356486;7;0;0;2;
;0;0;323;0;10;0;2;0.023198651;;0;0;0;
;1;1;1165;2;68;0;32;0.023198651;;0;0;1;
;1;1;681;2;9;0;0;0.023198651;1;;0;2;
;0;0;230;1;7;0;5;0.023198651;;0;0;1;
;1;1;4555;0;41;0;0;0.023198651;;0;0;0;
;1;0;3568;0;42;;0;0.023198651;;;0;0;
;0;0;3394;2;10;;0;0.023198651;;;3;5;
0.043478261;0;0;740;4;22;0.043478261;13;0.023198651;;0.083333333;0;3;
;2;1;1572;0;24;0;0;0.023198651;;;0;0;
;;;2815;1;6;;0;0.031356486;;;;2;
;0;0;780;0;12;0;0;0.023198651;;0;0;0;
;0;0;3053;0;4;;0;0.031356486;;;0;0;
;0;1;1676;0;21;0;0;0.023198651;1;0;0;0;
3.75862069;0;1;5571;0;13;3;1;0.023198651;;3;0;0;
6.023809524;7;0;715;6;17;6.023809524;6;0.023198651;2;10.77777778;0;6;
;0;1;341;14;21;0;8;0.023198651;;0;0;70;
;0;1;634;9;12;0;0;0.023198651;;0;0;12;
;1;2;5409;0;103;0;16;0.023198651;;0;0;0;
;0;0;247;1;7;0;11;0.023198651;;0;0;0;
;;;4292;0;26;;0;0.026860354;;;;0;
;0;1;549;0;8;0;4;0.023198651;;0;0;0;
;;;4867;3;57;0;0;0.031356486;;;;1;
;;;3802;0;10;;0;0.026860354;;;;0;
;0;0;854;6;38;0.205128205;0;0.023198651;1;0;0;4;
;0;1;1199;3;10;0;0;0.023198651;;;0;3;
;0;0;822;0;9;0;0;0.023198651;;;0;0;
0.029411765;2;1;1969;21;67;0;135;0.026860354;;0;0;28;
0.48;0;0;2416;1;23;0.2;21;0.023198651;;0;0;0;
;2;0;1651;1;18;6.444444444;0;0.023198651;;3.888888889;2;1;
0.452631579;5;1;3160;1;78;0.806451613;0;0.023198651;1;0;0;1;
;0;0;1561;0;1;;0;0.023198651;;;0;0;
;4;1;2441;0;65;0;2;0.023198651;;0;0;1;
;8;0;516;7;40;0.047619048;70;0.023198651;;0.054054054;0;12;
0;0;0;863;5;90;0;54;0.023198651;4;0;0;2;
;3;1;4229;0;12;0;22;0.023198651;;0;3;0;
;0;1;467;1;8;1.230769231;22;0.023198651;;1.454545455;0;1;
;0;0;92;0;2;0;8;0.023198651;;0;0;0;
;0;0;67;1;2;0;22;0.023198651;;0;0;1;
;;;2522;1;6;;0;0.023198651;1;;;0;
;0;0;158;2;5;0;0;0.023198651;;0;0;15;
;0;0;239;8;5;0;19;0.023198651;;0;0;10;
;1;1;1040;0;4;3;0;0.023198651;1;;0;0;
;0;0;471;9;5;3.846153846;9;0.023198651;;4.545454545;0;12;
;0;0;92;0;2;0;10;0.023198651;;0;0;0;
;0;0;3361;2;11;0;0;0.026860354;;;0;2;
;0;0;259;1;7;0.375;4;0.031356486;;0.375;0;11;
;;;2794;2;2;;0;0.026860354;;;;0;
;1;0;102;7;3;0;9;0.031356486;;0;0;8;
0;2;0;1859;8;35;0;0;0.023198651;;0;0;6;
;4;0;2289;19;84;;0;0.023198651;;;0;5;
0;1;2;1990;1;26;0;0;0.023198651;;0;0;0;
;5;0;2599;2;2;;0;0.023198651;;;3;1;
;;;522;5;16;0;0;0.023198651;4;0;;3;
;0;0;238;6;5;0.285714286;5;0.023198651;;0.285714286;0;13;
;0;0;5229;0;3;;0;0.023198651;;;2;0;
;1;1;3151;1;31;;0;0.026860354;;;0;1;
0;0;1;539;2;21;0;37;0.023198651;15;0;0;4;
;0;0;3688;0;3;;0;0.031356486;;;2;0;
;1;0;775;0;4;0;0;0.026860354;1;;0;0;
;;;2019;0;6;;0;0.023198651;;;;0;
0.038461538;1;1;3125;0;26;0;4;0.023198651;1;0;0;0;
;2;1;4236;6;136;;0;0.031356486;;;0;1;
;2;1;5578;0;24;;0;0.031356486;;;0;1;
;5;0;122;2;3;0;21;0.031356486;;0;0;4;
;1;0;3714;1;53;0.823529412;0;0.020120724;;;0;0;
;0;0;5232;0;23;;0;0.031356486;;;0;0;
;0;0;3042;1;13;;0;0.031356486;;;1;1;
;;;2761;2;4;;0;0.031356486;;;;0;
;0;0;3359;0;8;;0;0.026860354;;;0;0;
7.285714286;0;1;2971;0;58;2.8;14;0.023198651;1;0;2;0;
;0;1;254;0;8;0;10;0.023198651;;0;0;0;
;0;0;107;1;2;0.333333333;21;0.023198651;;0.333333333;0;0;
;0;0;343;5;15;0;14;0.023198651;;0;0;6;
;;;2292;0;1;;0;0.031356486;;;;0;
0.006666667;1;1;4451;0;150;0;68;0.020120724;;0;0;0;
;2;0;3339;0;24;;0;0.026860354;;;0;0;
;1;1;853;1;15;0;0;0.023198651;1;0;0;1;
;;;3593;0;10;;0;0.026860354;;;;0;
;1;1;4108;0;24;0;0;0.023198651;;0;0;0;
;0;0;2912;0;10;;0;0.031356486;;;0;0;
;0;0;2450;3;22;1.4;18;0.023198651;;0.166666667;0;2;
;0;0;2997;1;16;;0;0.023198651;;;0;0;
0;7;1;3407;25;97;0;47;0.026860354;2;0;0;20;
;0;0;2200;1;6;;0;0.023198651;;;0;0;
;0;1;4620;0;26;0;2;0.023198651;9;0;0;0;
0.375;1;0;151;7;4;0.375;8;0.023198651;1;0.375;0;4;
;1;1;4171;0;34;0.272727273;0;0.023198651;6;0;0;0;
;1;1;3361;0;37;0;2;0.023198651;1;0;0;0;
;2;0;402;7;6;0;0;0.023198651;;0;0;6;
;0;0;2101;0;4;27.5;0;0.023198651;;;2;0;
;4;1;4121;0;41;0;0;0.023198651;;;0;0;
;;;5176;2;13;;0;0.026860354;;;;2;
;1;0;443;2;11;0;7;0.023198651;1;0;0;0;
;0;0;3116;0;9;;0;0.031356486;;;0;0;
;0;1;4188;4;64;6.916666667;0;0.023198651;;9.2;0;3;
;1;1;5761;1;24;0.375;0;0.026860354;;;0;0;
;0;0;1819;0;10;;0;0.023198651;2;;0;0;
4.4;9;1;1572;24;70;0.620689655;26;0.023198651;;1.096774194;0;9;
;0;0;1010;3;3;21.55;0;0.023198651;;25;2;6;
;0;1;1140;0;13;0;0;0.023198651;1;0;0;0;
;0;1;778;0;29;0;31;0.023198651;;0;0;0;
;0;2;1595;0;4;0;0;0.023198651;2;0;0;0;
;1;1;1018;0;5;0;0;0.023198651;;;0;0;
;0;0;1599;0;9;;0;0.026860354;;;0;0;
;;;4951;1;24;;0;0.026860354;;;;1;
;0;1;2188;0;16;0;0;0.023198651;12;;0;0;
0;2;1;1326;6;40;0;46;0.023198651;24;0;0;4;
0.097560976;0;1;1708;3;38;0;29;0.023198651;;0;0;0;
;;;5205;0;6;;0;0.031356486;;;;0;
0.5;0;2;616;1;19;0.05;0;0.026860354;8;0.076923077;0;0;
;0;0;882;1;5;0;13;0.023198651;;0;0;1;
;;;3846;1;9;;0;0.031356486;;;;1;
;1;0;1672;4;5;;0;0.026860354;;;0;2;
0.029411765;4;1;221;1;9;0;27;0.023198651;;0;0;0;
0;2;1;2103;0;40;0;26;0.023198651;;0;0;0;
;2;2;2878;2;33;3.25;0;0.023198651;;;0;1;
;1;0;5975;2;12;;0;0.026860354;;;0;0;
;0;0;49;1;1;0;11;0.031356486;;0;0;6;
0;0;1;1758;4;18;0;2;0.023198651;1;0;0;3;
6.888888889;0;0;1828;4;38;2.666666667;3;0.023198651;1;2.75;0;0;
;0;1;265;1;8;0;0;0.023198651;;0;0;1;
;0;0;377;2;12;0;12;0.023198651;;0;0;2;
;;;3662;0;6;;0;0.031356486;;;;0;
;;;4611;1;4;;0;0.031356486;;;;1;
;0;0;131;1;4;0;20;0.023198651;;0;0;2;
0;0;0;80;4;2;0;10;0.023198651;;0;0;4;
;2;0;2639;0;24;;0;0.023198651;;;0;0;
;2;1;5236;0;39;0;0;0.023198651;;;0;0;
;4;0;4171;2;64;1;0;0.023198651;1;;0;0;
;1;0;881;9;14;0;0;0.023198651;2;0;0;7;
;1;1;1869;3;2;;0;0.023198651;;;0;1;
;4;1;5833;3;65;0.333333333;0;0.023198651;2;;0;0;
10.22222222;6;0;714;5;17;6.023809524;6;0.023198651;2;10.77777778;0;4;
0.5;1;0;3168;0;31;0;22;0.023198651;;0;0;0;
;6;0;953;2;23;1.823529412;2;0.031356486;;2.529411765;0;0;
0.060606061;1;0;3636;1;64;0.088235294;0;0.023198651;;0.083333333;0;1;
;0;0;254;0;8;0;0;0.023198651;;0;0;0;
;0;0;261;4;11;0;0;0.023198651;;0;0;4;
;2;1;2158;0;27;0.066666667;0;0.020120724;;0;0;0;
;0;0;1011;2;10;2.5;0;0.023198651;;1.25;0;0;
;;;5264;0;4;;0;0.026860354;;;;0;
;0;0;5447;0;11;;10;0.023198651;;;0;0;
0.5;1;0;2977;6;17;0;29;0.023198651;;0;0;15;
;3;0;2867;5;39;2.777777778;0;0.023198651;1;;0;6;
;;;4374;1;39;;0;0.023198651;;;;0;
0.036764706;2;1;4216;0;133;0;30;0.023198651;;0;0;0;
;;;4804;1;42;;0;0.031356486;;;;0;
;0;1;2724;2;9;2.15;0;0.023198651;;2.2;0;1;
;3;1;489;0;15;0;3;0.023198651;;0;0;0;
;0;0;1835;1;11;;0;0.023198651;;;0;1;
;0;0;4113;0;28;0;7;0.023198651;;0;0;0;
;0;0;253;1;8;0;10;0.023198651;;0;0;1;
;0;1;690;0;4;0;0;0.031356486;1;;0;0;
;2;0;850;3;35;0.055555556;0;0.026860354;;0;0;4;
;0;0;363;20;15;0;19;0.023198651;;0;0;134;
0;1;1;1240;1;24;0;84;0.023198651;;0;0;1;
;0;1;255;1;2;10.33333333;0;0.031356486;;10.33333333;0;1;
;1;1;2170;1;6;0;0;0.023198651;;;0;0;
;0;1;1030;2;9;0;0;0.023198651;;;0;3;
4.833333333;1;1;4159;0;33;1.142857143;0;0.023198651;;0.4;0;0;
0;0;0;1173;7;9;0;5;0.023198651;;0;0;6;
;1;1;3088;3;20;6.416666667;0;0.023198651;1;10.42857143;0;4;
;0;1;4472;5;26;0;0;0.023198651;;;0;1;
0;0;1;753;11;25;0;63;0.023198651;6;0;0;18;
0;0;1;708;2;42;0;102;0.023198651;1;0;0;0;
;1;0;5335;1;20;;0;0.023198651;;;1;1;
;2;1;5717;0;158;0.222222222;0;0.023198651;;0;0;0;
;0;0;1432;0;12;0;0;0.023198651;1;0;0;0;
;;;3413;0;6;;0;0.026860354;;;;0;
;0;0;3503;0;13;0;0;0.023198651;2;;0;0;
;0;0;3904;0;20;6.333333333;0;0.026860354;;;0;0;
;0;1;2665;3;24;;0;0.026860354;;;0;1;
;1;0;5635;0;50;;0;0.023198651;;;0;0;
0;0;0;350;8;34;0;56;0.023198651;2;0;0;21;
;;;2069;14;10;;0;0.023198651;;;;11;
;1;0;2829;0;19;;0;0.026860354;;;0;0;
;1;0;4867;11;5;;0;0.023198651;;;3;8;
;1;0;1001;0;7;0;0;0.023198651;;;0;0;
;0;0;1169;8;12;0;0;0.031356486;2;;0;7;
0.25;2;0;1098;0;3;0.285714286;19;0.023198651;;0.285714286;0;0;
;0;0;146;0;3;1.25;8;0.031356486;;1.25;0;0;
;0;0;140;3;3;0.25;14;0.023198651;;0.25;0;0;
;0;0;3693;1;2;;0;0.031356486;;;0;2;
;0;0;4803;0;3;;0;0.031356486;;;1;0;
;0;0;183;6;1;0.75;14;0.023198651;;0.75;0;30;
;0;0;67;0;2;0;10;0.023198651;;0;0;1;
6.5;1;0;2492;2;25;2.972222222;19;0.020120724;;1.5;0;3;
;0;0;1663;0;16;;0;0.023198651;;;0;0;
2;0;0;777;0;23;0.166666667;0;0.023198651;;0.333333333;0;0;
0;0;1;410;0;12;0;12;0.023198651;;0;0;0;
;0;0;2989;1;50;0;0;0.026860354;;;0;1;
;0;1;228;2;6;0;17;0.023198651;;0;0;8;
;2;0;292;3;16;0;8;0.023198651;;0;0;4;
;1;0;2213;2;19;1.777777778;0;0.023198651;;;0;1;
;;;4534;3;65;0.666666667;0;0.026860354;1;1.428571429;;2;
;2;0;155;0;5;0;19;0.023198651;;0;0;1;
;3;1;399;17;7;3.833333333;28;0.023198651;;3.833333333;0;65;
;0;0;1081;0;10;0;0;0.023198651;;;0;0;
;0;0;1671;0;14;;0;0.023198651;;;0;0;
;0;0;82;2;2;0;8;0.023198651;;0;0;4;
;0;1;371;4;11;0;13;0.031356486;;0;0;5;
0;0;1;1153;0;17;0;18;0.031356486;;0;0;0;
0;0;1;1328;0;60;0;10;0.023198651;;0;0;0;
;1;1;1394;0;11;0;0;0.031356486;;0;0;0;
;;;2760;0;7;;0;0.031356486;;;;0;
;0;0;1131;0;15;0;0;0.023198651;;;0;0;
;;;855;3;8;0;0;0.023198651;;;;4;
3.333333333;;;894;0;17;1.125;0;0.023198651;1;0.9;;0;
;1;1;4225;0;68;0;0;0.023198651;;0;0;0;
10.39583333;0;1;4606;3;44;0.027777778;3;0.023198651;2;0;0;5;
0;1;1;900;2;14;0;0;0.023198651;;0;0;6;
;;;4369;0;0;;0;0.031356486;;;;0;
;1;0;3443;0;10;;0;0.023198651;;;0;0;
;0;1;4866;0;105;0;0;0.023198651;2;;0;0;
;0;1;4335;2;31;0.172413793;0;0.031356486;2;0.714285714;0;0;
;0;0;58;0;1;0;17;0.023198651;;0;0;0;
;0;0;946;2;13;3.555555556;0;0.023198651;;0;2;0;
0.06;2;1;4625;0;47;0.047619048;4;0.023198651;4;0.083333333;0;0;
;;;1936;8;4;;0;0.023198651;;;;5;
;0;0;597;16;16;0.925925926;0;0.031356486;;1.2;0;6;
;1;1;3135;9;52;0;0;0.031356486;1;0;0;7;
;1;0;1589;0;24;0;0;0.023198651;;;0;0;
;1;1;2082;0;18;0;0;0.023198651;2;0;0;0;
;0;1;206;0;1;0;0;0.023198651;;0;0;0;
;0;2;1579;0;37;0.142857143;0;0.023198651;;0;0;0;
;0;0;6036;0;12;;0;0.026860354;;;0;0;
;0;0;66;2;2;0;8;0.023198651;;0;0;13;
;0;0;4490;0;4;;0;0.031356486;;;0;0;
;0;0;2418;0;10;;0;0.031356486;;;0;0;
;3;0;125;10;3;0.4;19;0.023198651;;0.4;0;13;
;1;0;5704;0;11;;0;0.023198651;;;0;0;
;0;1;1437;0;4;0;14;0.023198651;;0;0;0;
;0;0;712;0;8;0.2;0;0.023198651;1;0;0;0;
;0;0;561;10;29;0.28125;11;0.031356486;;0.36;0;25;
;;;1852;1;11;;0;0.031356486;1;;;0;
;1;0;1812;0;24;;0;0.023198651;;;0;0;
0;0;1;668;0;18;0;0;0.023198651;3;0;0;0;
;;;5001;0;6;;0;0.026860354;;;;0;
;1;0;2047;0;13;23.71428571;0;0.023198651;;38;2;0;
;0;0;1402;1;9;;0;0.023198651;3;;0;0;
;0;0;318;3;16;0.47826087;26;0.023198651;;0.47826087;0;16;
;0;0;45;1;1;0;11;0.023198651;;0;0;1;
0.007936508;8;1;4277;0;106;0.012987013;56;0.023198651;;0;0;0;
;1;0;152;2;3;0.25;6;0.023198651;;0.25;0;1;
0.5;1;1;975;0;16;0.111111111;0;0.023198651;;0.2;0;0;
;1;1;1252;3;30;0.25;0;0.023198651;;0;0;0;
;0;0;106;0;1;0;0;0.023198651;;0;0;0;
;1;0;1771;0;8;0.2;0;0.023198651;3;;0;0;
0;4;0;473;9;26;0;22;0.023198651;;0;0;7;
;1;0;3626;4;6;;0;0.031356486;;;0;4;
0.055555556;0;2;915;0;12;0.055555556;13;0.023198651;5;0;0;0;
;0;0;1527;1;7;;0;0.023198651;;;0;1;
;0;0;357;3;10;0.363636364;13;0.023198651;;0.363636364;0;9;
;0;0;481;0;2;10.25;0;0.023198651;;11.8;2;0;
;0;0;1451;1;7;14.16666667;5;0.023198651;;0;2;1;
0;0;0;1120;5;20;0;20;0.023198651;;0;0;25;
2.666666667;7;1;1634;2;82;0.323943662;21;0.023198651;;0.2;0;1;
;0;1;127;0;3;0;7;0.023198651;;0;0;0;
;1;0;127;0;5;0;11;0.031356486;;0;0;0;
;0;0;353;2;15;0;21;0.031356486;4;0;0;4;
;1;0;313;4;15;0;18;0.023198651;4;0;0;9;
0;0;0;335;0;10;0;14;0.023198651;2;0;0;0;
;6;0;679;23;12;0;24;0.023198651;;0;0;13;
;0;1;2299;4;12;0;0;0.023198651;;;0;3;
;0;0;1834;1;11;;0;0.023198651;;;0;1;
17.6;1;1;4972;0;26;0;0;0.031356486;;0;0;0;
;;;2435;4;28;4.2;0;0.031356486;5;;;0;
;;;1309;1;11;1.444444444;0;0.031356486;;;;0;
;2;1;58;1;1;0;23;0.023198651;;0;0;1;
;0;1;876;0;4;0;0;0.031356486;;;0;0;
0.060606061;1;0;3636;1;64;0.088235294;0;0.023198651;;0.083333333;0;1;
;1;0;1578;1;4;;0;0.023198651;;;0;0;
;0;1;251;2;7;0;17;0.031356486;;0;0;2;
;;;4023;0;16;;0;0.026860354;;;;0;
;0;0;4087;1;21;;0;0.031356486;;;0;0;
;0;0;3241;0;6;;18;0.023198651;;;0;0;
8.909090909;0;0;1457;4;24;1.826086957;8;0.023198651;2;0.083333333;0;6;
;1;1;2401;0;16;;0;0.026860354;;;0;0;
;1;1;1994;1;24;0;0;0.023198651;;;0;1;
;1;1;4500;0;23;3.333333333;0;0.023198651;;;0;0;
;0;0;158;0;4;0;8;0.023198651;;0;0;0;
;1;0;2116;1;3;;0;0.026860354;;;1;2;
;6;2;957;0;10;0;0;0.023198651;;;0;2;
;8;2;2473;14;20;0.617647059;18;0.023198651;;1;0;14;
;0;0;91;2;2;0;22;0.023198651;;0;0;2;
0.5;0;0;2605;1;24;0;0;0.023198651;;0;0;0;
;0;0;783;1;16;0.611111111;0;0.023198651;;0;0;1;
;0;0;4511;0;6;;0;0.023198651;;;0;0;
;;;1941;0;4;;0;0.031356486;;;;0;
